id_munic;nomemun;id_estado;estado_abrev;ano;cob_vac_bcg
2307403;Juc�s;23;CE;2013;78.9189189189189
2307502;Lavras da Mangabeira;23;CE;2013;91.2676056338028
2307601;Limoeiro do Norte;23;CE;2013;93.0572472594397
2307635;Madalena;23;CE;2013;86.6396761133603
2307650;Maracana�;23;CE;2013;98.9704873026767
2307700;Maranguape;23;CE;2013;83.2464631422189
2307809;Marco;23;CE;2013;100
2307908;Martin�pole;23;CE;2013;100
2308005;Massap�;23;CE;2013;88.2011605415861
2308104;Mauriti;23;CE;2013;95.9039548022599
2308203;Meruoca;23;CE;2013;91.4285714285714
2308302;Milagres;23;CE;2013;88.7254901960784
2308351;Milh�;23;CE;2013;60.7594936708861
2308377;Mira�ma;23;CE;2013;98.1132075471698
2308401;Miss�o Velha;23;CE;2013;77.5086505190311
2308500;Momba�a;23;CE;2013;84.5735027223231
2308609;Monsenhor Tabosa;23;CE;2013;76.7772511848341
2308708;Morada Nova;23;CE;2013;100
2308807;Mora�jo;23;CE;2013;100
2308906;Morrinhos;23;CE;2013;100
2309003;Mucambo;23;CE;2013;92.0634920634921
2309102;Mulungu;23;CE;2013;100
2309201;Nova Olinda;23;CE;2013;77.3109243697479
2309300;Nova Russas;23;CE;2013;87.8859857482185
2309409;Novo Oriente;23;CE;2013;95.5922865013774
2309458;Ocara;23;CE;2013;95.1298701298701
2309508;Or�s;23;CE;2013;75.3333333333333
2309607;Pacajus;23;CE;2013;95.9254947613504
2309706;Pacatuba;23;CE;2013;100
2309805;Pacoti;23;CE;2013;71.505376344086
2309904;Pacuj�;23;CE;2013;97.4683544303797
2310001;Palhano;23;CE;2013;94.8717948717949
2310100;Palm�cia;23;CE;2013;63.6363636363636
2310209;Paracuru;23;CE;2013;95.6217162872154
2310258;Paraipaba;23;CE;2013;92.5274725274725
2310308;Parambu;23;CE;2013;100
2310407;Paramoti;23;CE;2013;98.4962406015038
2310506;Pedra Branca;23;CE;2013;84.8958333333333
2310605;Penaforte;23;CE;2013;100
2310704;Pentecoste;23;CE;2013;100
2310803;Pereiro;23;CE;2013;100
2310852;Pindoretama;23;CE;2013;66.6666666666667
2310902;Piquet Carneiro;23;CE;2013;80.8988764044944
2310951;Pires Ferreira;23;CE;2013;93.3333333333333
2311009;Poranga;23;CE;2013;83.75
2311108;Porteiras;23;CE;2013;100
2311207;Potengi;23;CE;2013;100
2311231;Potiretama;23;CE;2013;87.9518072289157
2311264;Quiterian�polis;23;CE;2013;100
2311306;Quixad�;23;CE;2013;100
2311355;Quixel�;23;CE;2013;65.8653846153846
2311405;Quixeramobim;23;CE;2013;84.1732979664014
2311504;Quixer�;23;CE;2013;96
2311603;Reden��o;23;CE;2013;100
2311702;Reriutaba;23;CE;2013;67.8714859437751
2311801;Russas;23;CE;2013;95.6566701137539
2311900;Saboeiro;23;CE;2013;100
2311959;Salitre;23;CE;2013;100
2312205;Santa Quit�ria;23;CE;2013;99.4764397905759
2312007;Santana do Acara�;23;CE;2013;84.6638655462185
2312106;Santana do Cariri;23;CE;2013;100
2312304;S�o Benedito;23;CE;2013;100
2312403;S�o Gon�alo do Amarante;23;CE;2013;82.9457364341085
2312502;S�o Jo�o do Jaguaribe;23;CE;2013;86.7469879518072
2312601;S�o Lu�s do Curu;23;CE;2013;55.7471264367816
2312700;Senador Pompeu;23;CE;2013;80.1948051948052
2312809;Senador S�;23;CE;2013;80.9523809523809
2312908;Sobral;23;CE;2013;100
2313005;Solon�pole;23;CE;2013;80.0970873786408
2313104;Tabuleiro do Norte;23;CE;2013;82.2695035460993
2313203;Tamboril;23;CE;2013;99.6969696969697
2313252;Tarrafas;23;CE;2013;100
2313302;Tau�;23;CE;2013;100
2313351;Teju�uoca;23;CE;2013;54.3396226415094
2313401;Tiangu�;23;CE;2013;100
2313500;Trairi;23;CE;2013;64.7814910025707
2313559;Tururu;23;CE;2013;91.6666666666667
2313609;Ubajara;23;CE;2013;100
2313708;Umari;23;CE;2013;64.1025641025641
2313757;Umirim;23;CE;2013;100
2313807;Uruburetama;23;CE;2013;44.5255474452555
2313906;Uruoca;23;CE;2013;88.5
2313955;Varjota;23;CE;2013;100
2314003;V�rzea Alegre;23;CE;2013;100
2314102;Vi�osa do Cear�;23;CE;2013;100
2300101;Abaiara;23;CE;2014;96.7741935483871
2300150;Acarape;23;CE;2014;56.6115702479339
2300200;Acara�;23;CE;2014;100
2300309;Acopiara;23;CE;2014;98.6322188449848
2300408;Aiuaba;23;CE;2014;78.1990521327014
2300507;Alc�ntaras;23;CE;2014;90.3225806451613
2300606;Altaneira;23;CE;2014;100
2300705;Alto Santo;23;CE;2014;95.5
2300754;Amontada;23;CE;2014;89.6306818181818
2300804;Antonina do Norte;23;CE;2014;99.1071428571429
2300903;Apuiar�s;23;CE;2014;89.5833333333333
2301000;Aquiraz;23;CE;2014;100
2301109;Aracati;23;CE;2014;96.1934156378601
2301208;Aracoiaba;23;CE;2014;79.0502793296089
2301257;Ararend�;23;CE;2014;100
2301307;Araripe;23;CE;2014;100
2301406;Aratuba;23;CE;2014;94.1489361702128
2301505;Arneiroz;23;CE;2014;77.6785714285714
2301604;Assar�;23;CE;2014;89.1238670694864
2301703;Aurora;23;CE;2014;100
2301802;Baixio;23;CE;2014;70.5128205128205
2301851;Banabui�;23;CE;2014;84.1509433962264
2301901;Barbalha;23;CE;2014;100
2301950;Barreira;23;CE;2014;97.7917981072555
2302008;Barro;23;CE;2014;100
2302057;Barroquinha;23;CE;2014;95.2830188679245
2302107;Baturit�;23;CE;2014;100
2302206;Beberibe;23;CE;2014;100
2302305;Bela Cruz;23;CE;2014;100
2302404;Boa Viagem;23;CE;2014;97.3474801061008
2302503;Brejo Santo;23;CE;2014;99.2343032159265
2302602;Camocim;23;CE;2014;100
2302701;Campos Sales;23;CE;2014;88.0952380952381
2302800;Canind�;23;CE;2014;100
2302909;Capistrano;23;CE;2014;100
2303006;Caridade;23;CE;2014;100
2303105;Carir�;23;CE;2014;100
2303204;Cariria�u;23;CE;2014;81.9951338199513
2303303;Cari�s;23;CE;2014;83.3333333333333
2303402;Carnaubal;23;CE;2014;100
2303501;Cascavel;23;CE;2014;100
2303600;Catarina;23;CE;2014;100
2303659;Catunda;23;CE;2014;98.4251968503937
2303709;Caucaia;23;CE;2014;96.8056419829911
2303808;Cedro;23;CE;2014;100
2303907;Chaval;23;CE;2014;62.200956937799
2303931;Chor�;23;CE;2014;90.6735751295337
2303956;Chorozinho;23;CE;2014;91.0394265232975
2304004;Corea�;23;CE;2014;96.8858131487889
2304103;Crate�s;23;CE;2014;95.1289398280802
2304202;Crato;23;CE;2014;91.4553990610329
2304236;Croat�;23;CE;2014;100
2304251;Cruz;23;CE;2014;100
2304269;Deputado Irapuan Pinheiro;23;CE;2014;100
2304277;Erer�;23;CE;2014;100
2304285;Eus�bio;23;CE;2014;100
2304301;Farias Brito;23;CE;2014;99.2619926199262
2304350;Forquilha;23;CE;2014;100
2304400;Fortaleza;23;CE;2014;100
2304459;Fortim;23;CE;2014;96.9512195121951
2304509;Frecheirinha;23;CE;2014;100
2304608;General Sampaio;23;CE;2014;100
2304657;Gra�a;23;CE;2014;100
2304707;Granja;23;CE;2014;100
2304806;Granjeiro;23;CE;2014;100
2304905;Groa�ras;23;CE;2014;96.7105263157895
2304954;Guai�ba;23;CE;2014;95.8677685950413
2305001;Guaraciaba do Norte;23;CE;2014;100
2305100;Guaramiranga;23;CE;2014;96.8421052631579
2305209;Hidrol�ndia;23;CE;2014;100
2305233;Horizonte;23;CE;2014;100
2305266;Ibaretama;23;CE;2014;77.6649746192893
2305308;Ibiapina;23;CE;2014;92.6470588235294
2305332;Ibicuitinga;23;CE;2014;100
2305357;Icapu�;23;CE;2014;97.7064220183486
2305407;Ic�;23;CE;2014;100
2305506;Iguatu;23;CE;2014;100
2305605;Independ�ncia;23;CE;2014;97.4358974358974
2305654;Ipaporanga;23;CE;2014;100
2305704;Ipaumirim;23;CE;2014;60.431654676259
2305803;Ipu;23;CE;2014;95.0963222416813
2305902;Ipueiras;23;CE;2014;100
2306009;Iracema;23;CE;2014;100
2306108;Irau�uba;23;CE;2014;32.8981723237598
2306207;Itai�aba;23;CE;2014;100
2306256;Itaitinga;23;CE;2014;87.2941176470588
2306306;Itapag�;23;CE;2014;98.970398970399
2306405;Itapipoca;23;CE;2014;100
2306504;Itapi�na;23;CE;2014;84.0637450199203
2306553;Itarema;23;CE;2014;100
2306603;Itatira;23;CE;2014;98.7096774193548
2306702;Jaguaretama;23;CE;2014;82.3529411764706
2306801;Jaguaribara;23;CE;2014;100
2306900;Jaguaribe;23;CE;2014;100
2307007;Jaguaruana;23;CE;2014;99.0888382687927
2307106;Jardim;23;CE;2014;100
2307205;Jati;23;CE;2014;100
2307254;Jijoca de Jericoacoara;23;CE;2014;100
2307304;Juazeiro do Norte;23;CE;2014;99.97564539698
2307403;Juc�s;23;CE;2014;100
2307502;Lavras da Mangabeira;23;CE;2014;100
2307601;Limoeiro do Norte;23;CE;2014;87.2062663185379
2307635;Madalena;23;CE;2014;76.2096774193548
2307650;Maracana�;23;CE;2014;100
2307700;Maranguape;23;CE;2014;100
2307809;Marco;23;CE;2014;100
2307908;Martin�pole;23;CE;2014;85.0574712643678
2308005;Massap�;23;CE;2014;97.5609756097561
2308104;Mauriti;23;CE;2014;100
2308203;Meruoca;23;CE;2014;100
2308302;Milagres;23;CE;2014;97.1084337349398
2308351;Milh�;23;CE;2014;82
2308377;Mira�ma;23;CE;2014;91.588785046729
2308401;Miss�o Velha;23;CE;2014;30.4498269896194
2308500;Momba�a;23;CE;2014;100
2308609;Monsenhor Tabosa;23;CE;2014;72.8448275862069
2308708;Morada Nova;23;CE;2014;100
2308807;Mora�jo;23;CE;2014;100
2308906;Morrinhos;23;CE;2014;97.7777777777778
2309003;Mucambo;23;CE;2014;84.6560846560847
2309102;Mulungu;23;CE;2014;100
2309201;Nova Olinda;23;CE;2014;93.3884297520661
2309300;Nova Russas;23;CE;2014;76.5402843601896
2309409;Novo Oriente;23;CE;2014;95.7920792079208
2309458;Ocara;23;CE;2014;100
2309508;Or�s;23;CE;2014;90.9090909090909
2309607;Pacajus;23;CE;2014;90.2439024390244
2309706;Pacatuba;23;CE;2014;100
2309805;Pacoti;23;CE;2014;100
2309904;Pacuj�;23;CE;2014;84.0909090909091
2310001;Palhano;23;CE;2014;100
2310100;Palm�cia;23;CE;2014;96.9924812030075
2310209;Paracuru;23;CE;2014;96.0526315789474
2310258;Paraipaba;23;CE;2014;100
2310308;Parambu;23;CE;2014;96.4556962025316
2310407;Paramoti;23;CE;2014;77.0491803278689
2310506;Pedra Branca;23;CE;2014;89.8648648648649
2310605;Penaforte;23;CE;2014;100
2310704;Pentecoste;23;CE;2014;86.0377358490566
2310803;Pereiro;23;CE;2014;100
2310852;Pindoretama;23;CE;2014;78.397212543554
2310902;Piquet Carneiro;23;CE;2014;91.812865497076
2310951;Pires Ferreira;23;CE;2014;97.3451327433628
2311009;Poranga;23;CE;2014;89.0243902439024
2311108;Porteiras;23;CE;2014;100
2311207;Potengi;23;CE;2014;100
2311231;Potiretama;23;CE;2014;100
2311264;Quiterian�polis;23;CE;2014;100
2311306;Quixad�;23;CE;2014;100
2311355;Quixel�;23;CE;2014;80.3921568627451
2311405;Quixeramobim;23;CE;2014;97.754911131899
2311504;Quixer�;23;CE;2014;100
2311603;Reden��o;23;CE;2014;96.7811158798283
2311702;Reriutaba;23;CE;2014;97.1774193548387
2311801;Russas;23;CE;2014;100
2311900;Saboeiro;23;CE;2014;81.7351598173516
2311959;Salitre;23;CE;2014;100
2312205;Santa Quit�ria;23;CE;2014;100
2312007;Santana do Acara�;23;CE;2014;92.1325051759834
2312106;Santana do Cariri;23;CE;2014;100
2312304;S�o Benedito;23;CE;2014;100
2312403;S�o Gon�alo do Amarante;23;CE;2014;100
2312502;S�o Jo�o do Jaguaribe;23;CE;2014;100
2312601;S�o Lu�s do Curu;23;CE;2014;75.796178343949
2312700;Senador Pompeu;23;CE;2014;51.2465373961219
2312809;Senador S�;23;CE;2014;91.869918699187
2312908;Sobral;23;CE;2014;100
2313005;Solon�pole;23;CE;2014;100
2313104;Tabuleiro do Norte;23;CE;2014;100
2313203;Tamboril;23;CE;2014;100
2313252;Tarrafas;23;CE;2014;100
2313302;Tau�;23;CE;2014;97.2067039106145
2313351;Teju�uoca;23;CE;2014;93.0147058823529
2313401;Tiangu�;23;CE;2014;100
2313500;Trairi;23;CE;2014;98.6371379897785
2313559;Tururu;23;CE;2014;95.3488372093023
2313609;Ubajara;23;CE;2014;100
2313708;Umari;23;CE;2014;96.25
2313757;Umirim;23;CE;2014;100
2313807;Uruburetama;23;CE;2014;100
2313906;Uruoca;23;CE;2014;97.7272727272727
2313955;Varjota;23;CE;2014;83.0324909747292
2314003;V�rzea Alegre;23;CE;2014;100
2314102;Vi�osa do Cear�;23;CE;2014;100
2300101;Abaiara;23;CE;2015;100
2300150;Acarape;23;CE;2015;94.238683127572
2300200;Acara�;23;CE;2015;100
2300309;Acopiara;23;CE;2015;100
2300408;Aiuaba;23;CE;2015;100
2300507;Alc�ntaras;23;CE;2015;92.3566878980892
2300606;Altaneira;23;CE;2015;100
2300705;Alto Santo;23;CE;2015;98.3050847457627
2300754;Amontada;23;CE;2015;93.9349112426035
2300804;Antonina do Norte;23;CE;2015;83.9285714285714
2300903;Apuiar�s;23;CE;2015;65.5629139072848
2301000;Aquiraz;23;CE;2015;96.9247083775186
2301109;Aracati;23;CE;2015;100
2301208;Aracoiaba;23;CE;2015;70.5128205128205
2301257;Ararend�;23;CE;2015;100
2301307;Araripe;23;CE;2015;100
2301406;Aratuba;23;CE;2015;98.0769230769231
2301505;Arneiroz;23;CE;2015;100
2301604;Assar�;23;CE;2015;100
2301703;Aurora;23;CE;2015;97.3244147157191
2301802;Baixio;23;CE;2015;68.3544303797468
2301851;Banabui�;23;CE;2015;94.4444444444444
2301901;Barbalha;23;CE;2015;100
2301950;Barreira;23;CE;2015;60.4361370716511
2302008;Barro;23;CE;2015;100
2302057;Barroquinha;23;CE;2015;100
2302107;Baturit�;23;CE;2015;97.0833333333333
2302206;Beberibe;23;CE;2015;97.8333333333333
2302305;Bela Cruz;23;CE;2015;100
2302404;Boa Viagem;23;CE;2015;95.4113924050633
2302503;Brejo Santo;23;CE;2015;100
2302602;Camocim;23;CE;2015;100
2302701;Campos Sales;23;CE;2015;98.7562189054726
2302800;Canind�;23;CE;2015;100
2302909;Capistrano;23;CE;2015;100
2303006;Caridade;23;CE;2015;90.1098901098901
2303105;Carir�;23;CE;2015;90.5940594059406
2303204;Cariria�u;23;CE;2015;100
2303303;Cari�s;23;CE;2015;63.8095238095238
2303402;Carnaubal;23;CE;2015;100
2303501;Cascavel;23;CE;2015;100
2303600;Catarina;23;CE;2015;100
2303659;Catunda;23;CE;2015;86.9918699186992
2303709;Caucaia;23;CE;2015;64.9940734887396
2303808;Cedro;23;CE;2015;100
2303907;Chaval;23;CE;2015;100
2303931;Chor�;23;CE;2015;100
2303956;Chorozinho;23;CE;2015;100
2304004;Corea�;23;CE;2015;100
2304103;Crate�s;23;CE;2015;100
2304202;Crato;23;CE;2015;97.7403846153846
2304236;Croat�;23;CE;2015;100
2304251;Cruz;23;CE;2015;100
2304269;Deputado Irapuan Pinheiro;23;CE;2015;100
2304277;Erer�;23;CE;2015;100
2304285;Eus�bio;23;CE;2015;100
2304301;Farias Brito;23;CE;2015;100
2304350;Forquilha;23;CE;2015;100
2304400;Fortaleza;23;CE;2015;100
2304459;Fortim;23;CE;2015;100
2304509;Frecheirinha;23;CE;2015;92
2304608;General Sampaio;23;CE;2015;93.4210526315789
2304657;Gra�a;23;CE;2015;49.1428571428571
2304707;Granja;23;CE;2015;100
2304806;Granjeiro;23;CE;2015;96.0526315789474
2304905;Groa�ras;23;CE;2015;100
2304954;Guai�ba;23;CE;2015;59.0769230769231
2305001;Guaraciaba do Norte;23;CE;2015;100
2305100;Guaramiranga;23;CE;2015;100
2305209;Hidrol�ndia;23;CE;2015;100
2305233;Horizonte;23;CE;2015;100
2305266;Ibaretama;23;CE;2015;100
2305308;Ibiapina;23;CE;2015;93.9306358381503
2305332;Ibicuitinga;23;CE;2015;86.8020304568528
2305357;Icapu�;23;CE;2015;100
2305407;Ic�;23;CE;2015;100
2305506;Iguatu;23;CE;2015;100
2305605;Independ�ncia;23;CE;2015;96.9465648854962
2305654;Ipaporanga;23;CE;2015;100
2305704;Ipaumirim;23;CE;2015;95
2305803;Ipu;23;CE;2015;100
2305902;Ipueiras;23;CE;2015;100
2306009;Iracema;23;CE;2015;100
2306108;Irau�uba;23;CE;2015;97.1153846153846
2306207;Itai�aba;23;CE;2015;100
2306256;Itaitinga;23;CE;2015;95.7142857142857
2306306;Itapag�;23;CE;2015;99.7155049786629
2306405;Itapipoca;23;CE;2015;100
2306504;Itapi�na;23;CE;2015;100
2306553;Itarema;23;CE;2015;100
2306603;Itatira;23;CE;2015;100
2306702;Jaguaretama;23;CE;2015;100
2306801;Jaguaribara;23;CE;2015;100
2306900;Jaguaribe;23;CE;2015;100
2307007;Jaguaruana;23;CE;2015;100
2307106;Jardim;23;CE;2015;100
2307205;Jati;23;CE;2015;100
2307254;Jijoca de Jericoacoara;23;CE;2015;100
2307304;Juazeiro do Norte;23;CE;2015;100
2307403;Juc�s;23;CE;2015;100
2307502;Lavras da Mangabeira;23;CE;2015;100
2307601;Limoeiro do Norte;23;CE;2015;92.9936305732484
2307635;Madalena;23;CE;2015;66.8292682926829
2307650;Maracana�;23;CE;2015;100
2307700;Maranguape;23;CE;2015;85.8470335954253
2307809;Marco;23;CE;2015;100
2307908;Martin�pole;23;CE;2015;98.1481481481482
2308005;Massap�;23;CE;2015;100
2308104;Mauriti;23;CE;2015;100
2308203;Meruoca;23;CE;2015;100
2308302;Milagres;23;CE;2015;100
2308351;Milh�;23;CE;2015;100
2308377;Mira�ma;23;CE;2015;100
2308401;Miss�o Velha;23;CE;2015;98.8175675675676
2308500;Momba�a;23;CE;2015;100
2308609;Monsenhor Tabosa;23;CE;2015;100
2308708;Morada Nova;23;CE;2015;100
2308807;Mora�jo;23;CE;2015;98.3050847457627
2308906;Morrinhos;23;CE;2015;99.6865203761756
2309003;Mucambo;23;CE;2015;100
2309102;Mulungu;23;CE;2015;100
2309201;Nova Olinda;23;CE;2015;86.9230769230769
2309300;Nova Russas;23;CE;2015;100
2309409;Novo Oriente;23;CE;2015;100
2309458;Ocara;23;CE;2015;100
2309508;Or�s;23;CE;2015;97.5778546712803
2309607;Pacajus;23;CE;2015;92.3076923076923
2309706;Pacatuba;23;CE;2015;100
2309805;Pacoti;23;CE;2015;100
2309904;Pacuj�;23;CE;2015;100
2310001;Palhano;23;CE;2015;100
2310100;Palm�cia;23;CE;2015;67.9611650485437
2310209;Paracuru;23;CE;2015;87.9499217527387
2310258;Paraipaba;23;CE;2015;100
2310308;Parambu;23;CE;2015;99.5073891625616
2310407;Paramoti;23;CE;2015;100
2310506;Pedra Branca;23;CE;2015;100
2310605;Penaforte;23;CE;2015;100
2310704;Pentecoste;23;CE;2015;78.4313725490196
2310803;Pereiro;23;CE;2015;100
2310852;Pindoretama;23;CE;2015;98.3164983164983
2310902;Piquet Carneiro;23;CE;2015;100
2310951;Pires Ferreira;23;CE;2015;99.0740740740741
2311009;Poranga;23;CE;2015;100
2311108;Porteiras;23;CE;2015;100
2311207;Potengi;23;CE;2015;100
2311231;Potiretama;23;CE;2015;100
2311264;Quiterian�polis;23;CE;2015;100
2311306;Quixad�;23;CE;2015;100
2311355;Quixel�;23;CE;2015;40.5405405405405
2311405;Quixeramobim;23;CE;2015;100
2311504;Quixer�;23;CE;2015;100
2311603;Reden��o;23;CE;2015;100
2311702;Reriutaba;23;CE;2015;91.1894273127753
2311801;Russas;23;CE;2015;100
2311900;Saboeiro;23;CE;2015;67.9611650485437
2311959;Salitre;23;CE;2015;100
2312205;Santa Quit�ria;23;CE;2015;100
2312007;Santana do Acara�;23;CE;2015;86.9565217391304
2312106;Santana do Cariri;23;CE;2015;100
2312304;S�o Benedito;23;CE;2015;76.2022194821208
2312403;S�o Gon�alo do Amarante;23;CE;2015;100
2312502;S�o Jo�o do Jaguaribe;23;CE;2015;100
2312601;S�o Lu�s do Curu;23;CE;2015;81.8181818181818
2312700;Senador Pompeu;23;CE;2015;61.6161616161616
2312809;Senador S�;23;CE;2015;66.6666666666667
2312908;Sobral;23;CE;2015;100
2313005;Solon�pole;23;CE;2015;100
2313104;Tabuleiro do Norte;23;CE;2015;100
2313203;Tamboril;23;CE;2015;100
2313252;Tarrafas;23;CE;2015;73.7373737373737
2313302;Tau�;23;CE;2015;100
2313351;Teju�uoca;23;CE;2015;77.8195488721804
2313401;Tiangu�;23;CE;2015;100
2313500;Trairi;23;CE;2015;96.4860907759883
2313559;Tururu;23;CE;2015;100
2313609;Ubajara;23;CE;2015;96.5579710144928
2313708;Umari;23;CE;2015;96.9072164948454
2313757;Umirim;23;CE;2015;100
2313807;Uruburetama;23;CE;2015;84.6153846153846
2313906;Uruoca;23;CE;2015;96.8085106382979
2313955;Varjota;23;CE;2015;100
2314003;V�rzea Alegre;23;CE;2015;100
2314102;Vi�osa do Cear�;23;CE;2015;100
2300101;Abaiara;23;CE;2016;91.8518518518518
2300150;Acarape;23;CE;2016;90.7172995780591
2300200;Acara�;23;CE;2016;100
2300309;Acopiara;23;CE;2016;83.8351822503962
2300408;Aiuaba;23;CE;2016;84.6153846153846
2300507;Alc�ntaras;23;CE;2016;100
2300606;Altaneira;23;CE;2016;100
2300705;Alto Santo;23;CE;2016;100
2300754;Amontada;23;CE;2016;100
2300804;Antonina do Norte;23;CE;2016;95.959595959596
2300903;Apuiar�s;23;CE;2016;93.2432432432432
2301000;Aquiraz;23;CE;2016;100
2301109;Aracati;23;CE;2016;100
2301208;Aracoiaba;23;CE;2016;13.8743455497382
2301257;Ararend�;23;CE;2016;100
2301307;Araripe;23;CE;2016;100
2301406;Aratuba;23;CE;2016;100
2301505;Arneiroz;23;CE;2016;82.6530612244898
2301604;Assar�;23;CE;2016;100
2301703;Aurora;23;CE;2016;96.3687150837989
2301802;Baixio;23;CE;2016;63.3333333333333
2301851;Banabui�;23;CE;2016;89.1050583657588
2301901;Barbalha;23;CE;2016;90.3398926654741
2301950;Barreira;23;CE;2016;35.472972972973
2302008;Barro;23;CE;2016;91.2878787878788
2302057;Barroquinha;23;CE;2016;100
2302107;Baturit�;23;CE;2016;74.2214532871972
2302206;Beberibe;23;CE;2016;100
2302305;Bela Cruz;23;CE;2016;100
2302404;Boa Viagem;23;CE;2016;75.8418740849195
2302503;Brejo Santo;23;CE;2016;100
2302602;Camocim;23;CE;2016;100
2302701;Campos Sales;23;CE;2016;100
2302800;Canind�;23;CE;2016;100
2302909;Capistrano;23;CE;2016;77.5510204081633
2303006;Caridade;23;CE;2016;89.272030651341
2303105;Carir�;23;CE;2016;98.2378854625551
2303204;Cariria�u;23;CE;2016;100
2303303;Cari�s;23;CE;2016;19.1709844559585
2303402;Carnaubal;23;CE;2016;99.5575221238938
2303501;Cascavel;23;CE;2016;100
2303600;Catarina;23;CE;2016;93.0555555555556
2303659;Catunda;23;CE;2016;100
2303709;Caucaia;23;CE;2016;60.2491961414791
2303808;Cedro;23;CE;2016;95.1070336391437
2303907;Chaval;23;CE;2016;70.1149425287356
2303931;Chor�;23;CE;2016;95.959595959596
2303956;Chorozinho;23;CE;2016;55.3745928338762
2304004;Corea�;23;CE;2016;78.6184210526316
2304103;Crate�s;23;CE;2016;93.841642228739
2304202;Crato;23;CE;2016;100
2304236;Croat�;23;CE;2016;92.274678111588
2304251;Cruz;23;CE;2016;100
2304269;Deputado Irapuan Pinheiro;23;CE;2016;100
2304277;Erer�;23;CE;2016;100
2304285;Eus�bio;23;CE;2016;100
2304301;Farias Brito;23;CE;2016;85.6573705179283
2304350;Forquilha;23;CE;2016;100
2304400;Fortaleza;23;CE;2016;100
2304459;Fortim;23;CE;2016;100
2304509;Frecheirinha;23;CE;2016;93.4362934362934
2304608;General Sampaio;23;CE;2016;100
2304657;Gra�a;23;CE;2016;31.7567567567568
2304707;Granja;23;CE;2016;85.1902173913043
2304806;Granjeiro;23;CE;2016;100
2304905;Groa�ras;23;CE;2016;94.4444444444444
2304954;Guai�ba;23;CE;2016;60.2702702702703
2305001;Guaraciaba do Norte;23;CE;2016;90.5564924114671
2305100;Guaramiranga;23;CE;2016;100
2305209;Hidrol�ndia;23;CE;2016;100
2305233;Horizonte;23;CE;2016;100
2305266;Ibaretama;23;CE;2016;55.2884615384615
2305308;Ibiapina;23;CE;2016;95.4682779456193
2305332;Ibicuitinga;23;CE;2016;87.8205128205128
2305357;Icapu�;23;CE;2016;100
2305407;Ic�;23;CE;2016;91.5966386554622
2305506;Iguatu;23;CE;2016;94.9712643678161
2305605;Independ�ncia;23;CE;2016;92.1824104234528
2305654;Ipaporanga;23;CE;2016;89.1304347826087
2305704;Ipaumirim;23;CE;2016;83.3333333333333
2305803;Ipu;23;CE;2016;96.9424460431655
2305902;Ipueiras;23;CE;2016;100
2306009;Iracema;23;CE;2016;100
2306108;Irau�uba;23;CE;2016;97.4647887323944
2306207;Itai�aba;23;CE;2016;95.049504950495
2306256;Itaitinga;23;CE;2016;95.1648351648352
2306306;Itapag�;23;CE;2016;100
2306405;Itapipoca;23;CE;2016;96.8734968734969
2306504;Itapi�na;23;CE;2016;90.04329004329
2306553;Itarema;23;CE;2016;100
2306603;Itatira;23;CE;2016;98.0263157894737
2306702;Jaguaretama;23;CE;2016;100
2306801;Jaguaribara;23;CE;2016;100
2306900;Jaguaribe;23;CE;2016;100
2307007;Jaguaruana;23;CE;2016;100
2307106;Jardim;23;CE;2016;99.5433789954338
2307205;Jati;23;CE;2016;100
2307254;Jijoca de Jericoacoara;23;CE;2016;100
2307304;Juazeiro do Norte;23;CE;2016;100
2307403;Juc�s;23;CE;2016;100
2307502;Lavras da Mangabeira;23;CE;2016;98.2300884955752
2307601;Limoeiro do Norte;23;CE;2016;80.8201058201058
2307635;Madalena;23;CE;2016;47.1794871794872
2307650;Maracana�;23;CE;2016;100
2307700;Maranguape;23;CE;2016;70.6544686840253
2307809;Marco;23;CE;2016;100
2307908;Martin�pole;23;CE;2016;100
2308005;Massap�;23;CE;2016;88.0539499036609
2308104;Mauriti;23;CE;2016;85.5742296918768
2308203;Meruoca;23;CE;2016;100
2308302;Milagres;23;CE;2016;93.9698492462311
2308351;Milh�;23;CE;2016;99.1735537190083
2308377;Mira�ma;23;CE;2016;85.3535353535353
2308401;Miss�o Velha;23;CE;2016;64.5502645502645
2308500;Momba�a;23;CE;2016;100
2308609;Monsenhor Tabosa;23;CE;2016;100
2308708;Morada Nova;23;CE;2016;91.1888111888112
2308807;Mora�jo;23;CE;2016;98.4251968503937
2308906;Morrinhos;23;CE;2016;100
2309003;Mucambo;23;CE;2016;100
2309102;Mulungu;23;CE;2016;100
2309201;Nova Olinda;23;CE;2016;15.983606557377
2309300;Nova Russas;23;CE;2016;100
2309409;Novo Oriente;23;CE;2016;95.9893048128342
2309458;Ocara;23;CE;2016;100
2309508;Or�s;23;CE;2016;100
2309607;Pacajus;23;CE;2016;73.4020618556701
2309706;Pacatuba;23;CE;2016;99.468085106383
2309805;Pacoti;23;CE;2016;100
2309904;Pacuj�;23;CE;2016;83.7837837837838
2310001;Palhano;23;CE;2016;100
2310100;Palm�cia;23;CE;2016;100
2310209;Paracuru;23;CE;2016;89.8972602739726
2310258;Paraipaba;23;CE;2016;100
2310308;Parambu;23;CE;2016;100
2310407;Paramoti;23;CE;2016;79.3103448275862
2310506;Pedra Branca;23;CE;2016;82.2018348623853
